Year,Track,Driver,NumPitStops,PitStopLaps,Compounds,TyreLife_max,AirTemp_mean,TrackTemp_mean,Humidity_mean,Rainfall_max,CircuitLength_first,TotalLaps_first,TrackType
2023,Bahrain Grand Prix,HAM,4,"[12.0, 13.0, 30.0, 31.0]","['SOFT', 'HARD', 'HARD', 'HARD']",18.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,HUL,6,"[11.0, 12.0, 26.0, 27.0, 40.0, 41.0]","['SOFT', 'HARD', 'HARD', 'HARD', 'HARD', 'SOFT']",15.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Bahrain Grand Prix,LEC,4,"[13.0, 14.0, 33.0, 34.0]","['SOFT', 'HARD', 'HARD', 'HARD']",20.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,MAG,6,"[15.0, 16.0, 29.0, 30.0, 40.0, 41.0]","['HARD', 'HARD', 'HARD', 'SOFT', 'SOFT', 'SOFT']",15.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Bahrain Grand Prix,NOR,12,"[10.0, 11.0, 17.0, 18.0, 27.0, 28.0, 37.0, 38.0, 47.0, 48.0, 54.0, 55.0]","['SOFT', 'HARD', 'HARD', 'SOFT', 'SOFT', 'MEDIUM', 'MEDIUM', 'HARD', 'HARD', 'SOFT', 'SOFT', 'SOFT']",13.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Bahrain Grand Prix,OCO,7,"[12.0, 13.0, 15.0, 16.0, 32.0, 33.0, 41.0]","['SOFT', 'HARD', 'HARD', 'HARD', 'HARD', 'HARD', 'HARD']",20.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,PER,4,"[17.0, 18.0, 34.0, 35.0]","['SOFT', 'SOFT', 'SOFT', 'HARD']",20.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,PIA,1,[13.0],['SOFT'],13.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,RUS,4,"[13.0, 14.0, 31.0, 32.0]","['SOFT', 'HARD', 'HARD', 'HARD']",18.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,SAI,4,"[13.0, 14.0, 31.0, 32.0]","['SOFT', 'HARD', 'HARD', 'HARD']",18.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,SAR,6,"[12.0, 13.0, 30.0, 31.0, 40.0, 41.0]","['SOFT', 'SOFT', 'SOFT', 'HARD', 'HARD', 'SOFT']",18.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Bahrain Grand Prix,STR,4,"[15.0, 16.0, 30.0, 31.0]","['SOFT', 'HARD', 'HARD', 'HARD']",18.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,TSU,6,"[10.0, 11.0, 26.0, 27.0, 40.0, 41.0]","['SOFT', 'HARD', 'HARD', 'HARD', 'HARD', 'SOFT']",16.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Bahrain Grand Prix,VER,4,"[14.0, 15.0, 36.0, 37.0]","['SOFT', 'SOFT', 'SOFT', 'HARD']",22.0,27.43167701863354,31.01180124223602,21.496894409937887,False,,57,high-degradation
2023,Bahrain Grand Prix,ZHO,6,"[12.0, 13.0, 32.0, 33.0, 54.0, 55.0]","['SOFT', 'HARD', 'HARD', 'SOFT', 'SOFT', 'SOFT']",25.0,27.43167701863354,31.01180124223602,21.49689440993789,False,,57,high-degradation
2023,Belgian Grand Prix,ALB,6,"[7.0, 8.0, 23.0, 24.0, 33.0, 34.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'MEDIUM', 'MEDIUM', 'SOFT']",16.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,ALO,4,"[10.0, 11.0, 29.0, 30.0]","['MEDIUM', 'MEDIUM', 'MEDIUM', 'SOFT']",19.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,BOT,4,"[6.0, 7.0, 24.0, 25.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'MEDIUM']",18.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,GAS,2,"[23.0, 24.0]","['SOFT', 'MEDIUM']",23.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,HAM,6,"[12.0, 13.0, 27.0, 28.0, 42.0, 43.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'MEDIUM']",15.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,HUL,5,"[1.0, 12.0, 13.0, 24.0, 25.0]","['MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'SOFT']",12.0,17.873333333333335,28.24066666666667,61.92666666666666,True,,44,power
2023,Belgian Grand Prix,LEC,4,"[13.0, 14.0, 28.0, 29.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",15.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,MAG,4,"[5.0, 6.0, 25.0, 26.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'MEDIUM']",20.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,NOR,4,"[5.0, 6.0, 17.0, 18.0]","['MEDIUM', 'HARD', 'HARD', 'SOFT']",12.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,OCO,4,"[6.0, 7.0, 25.0, 26.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",19.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,PER,4,"[13.0, 14.0, 29.0, 30.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",16.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,RIC,4,"[5.0, 6.0, 22.0, 23.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'MEDIUM']",17.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,RUS,2,"[22.0, 23.0]","['MEDIUM', 'SOFT']",22.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,SAI,3,"[7.0, 8.0, 23.0]","['SOFT', 'MEDIUM', 'MEDIUM']",16.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,SAR,6,"[8.0, 9.0, 24.0, 25.0, 34.0, 35.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'MEDIUM', 'MEDIUM', 'SOFT']",16.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,STR,2,"[20.0, 21.0]","['MEDIUM', 'SOFT']",20.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,TSU,4,"[9.0, 10.0, 24.0, 25.0]","['MEDIUM', 'MEDIUM', 'MEDIUM', 'SOFT']",15.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,VER,4,"[14.0, 15.0, 30.0, 31.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",16.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,Belgian Grand Prix,ZHO,4,"[7.0, 8.0, 25.0, 26.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",18.0,17.873333333333335,28.24066666666667,61.92666666666667,True,,44,power
2023,British Grand Prix,ALB,2,"[32.0, 33.0]","['MEDIUM', 'SOFT']",32.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,ALO,2,"[33.0, 34.0]","['MEDIUM', 'SOFT']",34.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,BOT,2,"[32.0, 33.0]","['HARD', 'SOFT']",32.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,DEV,4,"[27.0, 28.0, 32.0, 33.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT']",27.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,GAS,3,"[31.0, 32.0, 46.0]","['MEDIUM', 'SOFT', 'SOFT']",31.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,HAM,2,"[33.0, 34.0]","['MEDIUM', 'SOFT']",33.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,HUL,4,"[7.0, 8.0, 32.0, 33.0]","['HARD', 'MEDIUM', 'MEDIUM', 'SOFT']",25.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,LEC,4,"[18.0, 19.0, 32.0, 33.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",18.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,NOR,2,"[33.0, 34.0]","['MEDIUM', 'HARD']",33.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,OCO,1,[9.0],['SOFT'],9.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,PER,2,"[28.0, 29.0]","['MEDIUM', 'SOFT']",28.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,PIA,2,"[29.0, 30.0]","['MEDIUM', 'HARD']",29.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,RUS,2,"[28.0, 29.0]","['SOFT', 'MEDIUM']",31.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,SAI,2,"[26.0, 27.0]","['MEDIUM', 'HARD']",26.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,SAR,2,"[29.0, 30.0]","['MEDIUM', 'SOFT']",29.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,STR,2,"[31.0, 32.0]","['MEDIUM', 'SOFT']",32.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,TSU,4,"[14.0, 15.0, 32.0, 33.0]","['SOFT', 'HARD', 'HARD', 'SOFT']",18.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,VER,2,"[33.0, 34.0]","['MEDIUM', 'SOFT']",33.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,British Grand Prix,ZHO,6,"[24.0, 25.0, 33.0, 34.0, 36.0, 37.0]","['MEDIUM', 'HARD', 'HARD', 'SOFT', 'SOFT', 'SOFT']",24.0,21.473509933774835,30.94105960264901,56.18543046357616,False,,52,mixed
2023,Canadian Grand Prix,ALB,2,"[12.0, 13.0]","['MEDIUM', 'HARD']",13.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,ALO,4,"[12.0, 13.0, 41.0, 42.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",29.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,BOT,2,"[36.0, 37.0]","['HARD', 'MEDIUM']",36.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,DEV,4,"[11.0, 12.0, 50.0, 51.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",39.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,GAS,4,"[10.0, 11.0, 33.0, 34.0]","['SOFT', 'HARD', 'HARD', 'HARD']",23.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,HAM,4,"[12.0, 13.0, 40.0, 41.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",28.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,HUL,4,"[11.0, 12.0, 31.0, 32.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",20.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,LEC,2,"[39.0, 40.0]","['MEDIUM', 'HARD']",39.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,MAG,4,"[35.0, 36.0, 53.0, 54.0]","['HARD', 'MEDIUM', 'MEDIUM', 'MEDIUM']",35.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,NOR,4,"[12.0, 13.0, 35.0, 36.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",23.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,OCO,4,"[12.0, 13.0, 36.0, 37.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",24.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,PER,4,"[37.0, 38.0, 68.0, 69.0]","['HARD', 'MEDIUM', 'MEDIUM', 'SOFT']",37.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,PIA,4,"[12.0, 13.0, 37.0, 38.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",25.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,RUS,3,"[12.0, 13.0, 54.0]","['MEDIUM', 'HARD', 'HARD']",42.0,18.530246913580246,30.59320987654321,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,SAI,2,"[38.0, 39.0]","['MEDIUM', 'HARD']",38.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,STR,4,"[11.0, 12.0, 27.0, 28.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",16.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,TSU,4,"[1.0, 2.0, 34.0, 35.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",33.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,VER,4,"[12.0, 13.0, 42.0, 43.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",30.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Canadian Grand Prix,ZHO,4,"[12.0, 13.0, 32.0, 33.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",20.0,18.530246913580246,30.593209876543206,63.901234567901234,False,,70,unknown
2023,Dutch Grand Prix,ALB,7,"[44.0, 45.0, 61.0, 62.0, 63.0, 64.0, 65.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",44.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,ALO,10,"[2.0, 3.0, 10.0, 11.0, 48.0, 49.0, 61.0, 62.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",38.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,BOT,9,"[16.0, 17.0, 47.0, 48.0, 59.0, 60.0, 63.0, 64.0, 65.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",31.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,GAS,10,"[1.0, 2.0, 11.0, 12.0, 46.0, 47.0, 60.0, 61.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",35.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,HAM,10,"[3.0, 4.0, 9.0, 10.0, 45.0, 46.0, 60.0, 61.0, 64.0, 65.0]","['MEDIUM', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",36.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,HUL,9,"[16.0, 17.0, 48.0, 49.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",32.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,LAW,13,"[1.0, 2.0, 10.0, 11.0, 17.0, 18.0, 46.0, 47.0, 59.0, 60.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",29.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,LEC,5,"[1.0, 2.0, 11.0, 12.0, 41.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT']",30.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,MAG,11,"[1.0, 2.0, 9.0, 10.0, 35.0, 36.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'MEDIUM', 'MEDIUM', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",26.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,NOR,11,"[3.0, 4.0, 10.0, 11.0, 42.0, 43.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",33.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,OCO,11,"[2.0, 3.0, 10.0, 11.0, 43.0, 44.0, 61.0, 62.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'WET', 'WET', 'INTERMEDIATE', 'INTERMEDIATE']",33.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,PER,11,"[1.0, 2.0, 12.0, 13.0, 45.0, 46.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",33.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,PIA,9,"[15.0, 16.0, 46.0, 47.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'SOFT', 'SOFT', 'MEDIUM', 'MEDIUM', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",31.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,RUS,13,"[4.0, 5.0, 10.0, 11.0, 16.0, 17.0, 60.0, 61.0, 63.0, 64.0, 65.0, 67.0, 68.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'HARD', 'HARD', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",44.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,SAI,10,"[2.0, 3.0, 10.0, 11.0, 41.0, 42.0, 60.0, 61.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",31.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,STR,13,"[4.0, 5.0, 9.0, 10.0, 16.0, 17.0, 34.0, 35.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",26.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,TSU,9,"[1.0, 2.0, 10.0, 11.0, 60.0, 61.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE', 'INTERMEDIATE']",50.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,VER,11,"[2.0, 3.0, 11.0, 12.0, 49.0, 50.0, 61.0, 62.0, 63.0, 64.0, 65.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'SOFT', 'SOFT', 'SOFT', 'SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'WET', 'INTERMEDIATE']",38.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Dutch Grand Prix,ZHO,8,"[1.0, 2.0, 10.0, 11.0, 37.0, 38.0, 60.0, 61.0]","['SOFT', 'INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM', 'MEDIUM', 'SOFT', 'SOFT', 'INTERMEDIATE']",27.0,16.791866028708135,24.94114832535885,70.77511961722487,True,,72,high-downforce
2023,Hungarian Grand Prix,ALB,4,"[8.0, 9.0, 31.0, 32.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",26.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,ALO,4,"[20.0, 21.0, 43.0, 44.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",27.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,BOT,4,"[9.0, 10.0, 40.0, 41.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",36.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,GAS,1,[1.0],['SOFT'],1.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,HAM,4,"[16.0, 17.0, 49.0, 50.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",33.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,HUL,4,"[16.0, 17.0, 38.0, 39.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",25.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,LEC,4,"[17.0, 18.0, 43.0, 44.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",26.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,MAG,4,"[14.0, 15.0, 41.0, 42.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",30.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,NOR,4,"[17.0, 18.0, 44.0, 45.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",27.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,OCO,1,[2.0],['MEDIUM'],5.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,PER,4,"[24.0, 25.0, 42.0, 43.0]","['HARD', 'MEDIUM', 'MEDIUM', 'MEDIUM']",27.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,PIA,4,"[18.0, 19.0, 42.0, 43.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",24.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,RIC,4,"[18.0, 19.0, 29.0, 30.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",21.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,RUS,4,"[28.0, 29.0, 46.0, 47.0]","['HARD', 'MEDIUM', 'MEDIUM', 'MEDIUM']",28.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,SAI,4,"[15.0, 16.0, 44.0, 45.0]","['SOFT', 'HARD', 'HARD', 'HARD']",29.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,SAR,5,"[13.0, 14.0, 34.0, 35.0, 67.0]","['MEDIUM', 'HARD', 'HARD', 'HARD', 'HARD']",33.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,STR,4,"[9.0, 10.0, 34.0, 35.0]","['SOFT', 'HARD', 'HARD', 'HARD']",30.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,TSU,4,"[9.0, 10.0, 44.0, 45.0]","['SOFT', 'HARD', 'HARD', 'MEDIUM']",38.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,VER,4,"[23.0, 24.0, 51.0, 52.0]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",28.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Hungarian Grand Prix,ZHO,4,"[10.0, 11.0, 38.0, 39.0]","['MEDIUM', 'HARD', 'HARD', 'HARD']",33.0,28.808536585365857,48.579268292682926,32.80487804878049,False,,70,high-downforce
2023,Italian Grand Prix,ALB,2,"[15.0, 16.0]","['MEDIUM', 'HARD']",18.0,29.330128205128204,42.928205128205136,42.32051282051282,False,,53,power
2023,Italian Grand Prix,ALO,2,"[21.0, 22.0]","['MEDIUM', 'HARD']",21.0,29.330128205128204,42.928205128205136,42.32051282051282,False,,53,power
2023,Italian Grand Prix,BOT,2,"[25.0, 26.0]","['HARD', 'MEDIUM']",28.0,29.330128205128204,42.928205128205136,42.32051282051282,False,,53,power
